CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U82990TN2024PTC171967,XNDEDARM MEDISYS SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,18-07-2024,"PLOT NO 25 & 27,SEEMANNAGAR,Madurai North,Madurai,Tamil Nadu,625020-India",Unlisted,Active,tamil nadu,Indian,82990,"Community, personal and Social Services"
U82990TZ2024PTC032256,BLACK BADGER INNOVATIONS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,100000,12-08-2024,"C/o MOHANA SUNDARI, No.21,1st FLOOR, NAVA INDIA RD,Coimbatore South,Coimbatore,Tamil Nadu,641004-India",Unlisted,Active,tamil nadu,Indian,82990,"Community, personal and Social Services"
U84120TN2024NPL172442,ARYA SAMAJ SEVA FOUNDATION,ROC Chennai,Company limited by guarantee,Non-government company,Private,0,0,02-08-2024,"212-213, Avvai Shanmugam,Salai,Chennai,Chennai,Tamil Nadu,600086-India",Unlisted,Active,tamil nadu,Indian,84120,"Community, personal and Social Services"
U85100TN2020PTC136132,DOKTORS TELEHEALTH PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,03-07-2020,"D-99, 6TH STREET   D BLOCK, ANNA NAGAR (EAST),CHENNAI,Chennai,Tamil Nadu,600102-India",Unlisted,Active,tamil nadu,Indian,85100,"Community, personal and Social Services"
U85100TN2020PTC136320,D.R.EYE CARE CENTRE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,11-07-2020,"DOOR NO.23, PLOT NO.26 & 27 PART,   VIGNESHWARA NAGAR 2ND STREET, MADIPAKKAM,CHENNAI,Chennai,Tamil Nadu,600091-India",Unlisted,Active,tamil nadu,Indian,85100,"Community, personal and Social Services"
U85100TN2021PTC145617,MEDONE DIAGNOSTICS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,200000,20-08-2021,"D.No.1A,Majestic Colony, Choudhry NagarB   Main Road, Next To Keshavardhini,Valasaravakkam,Chennai,Tamil Nadu,600087-India",Unlisted,Active,tamil nadu,Indian,85100,"Community, personal and Social Services"
U85100TN2022OPC153789,INFINITIVE BIO RESEARCH (OPC) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,One Person Company,1000000,20000,12-07-2022,"NO.10, 26TH STREET,   NANGANALLUR,,CHENNAI,Chennai,Tamil Nadu,600061-India",Unlisted,Active,tamil nadu,Indian,85100,"Community, personal and Social Services"
U85100TN2022PTC152840,M1 MEDICAL AESTHETICS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,1000000,04-06-2022,"OLD NO.129, NEW NO.88, DEFENCE COLONY,   NANDAMBAKKAM, GUINDY INDUSTRIAL ESTATE,,CHENNAI,Chennai,Tamil Nadu,600032-India",Unlisted,Active,tamil nadu,Indian,85100,"Community, personal and Social Services"
U85100TN2022PTC154972,CERECALM PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,900000,200000,29-08-2022,"FLAT NO.5C 8, DABC MITHILAM,   SRIRAM NAGAR MAIN ROAD,,NOLAMBUR,Chennai,Tamil Nadu,600095-India",Unlisted,Active,tamil nadu,Indian,85100,"Community, personal and Social Services"
U85110TN2020PTC137083,SIMMAM HEALTHCARE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,12-08-2020,"NO.52, THIRUVENGADAM NAGAR   PERIYAKURICHI,NEYVELI,Cuddalore,Tamil Nadu,607802-India",Unlisted,Strike Off,tamil nadu,Indian,85110,"Community, personal and Social Services"
U85110TN2022PTC154883,SAATHAIYA VENTURES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,3000000,3000000,25-08-2022,"9/123, Ganesh Ave,   6th Cross, Sakthi Nagar,,Porur,Chennai,Tamil Nadu,600116-India",Unlisted,Active,tamil nadu,Indian,85110,"Community, personal and Social Services"
U85190TN2022PTC152905,MISSION SOULSEARCH PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,10000,10000,09-06-2022,"First Floor, New No./ (Old No.) 36(19/1)   Vasudevapuram Street, West Mambalam,Chennai,Chennai,Tamil Nadu,600033-India",Unlisted,Active,tamil nadu,Indian,85190,"Community, personal and Social Services"
U85190TN2022PTC153578,AROCKIYA HEALTHCARE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,10000000,1000000,04-07-2022,"No. 69, Casagrande Pallagio, No.1,   Kamarajar Street, Okkiam, VGP Avenue,,Thoraipakkam,Chennai,Tamil Nadu,600097-India",Unlisted,Active,tamil nadu,Indian,85190,"Community, personal and Social Services"
U85190TN2022PTC154818,EYEWELL HEALTHCARE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,495630,24-08-2022,"SHIVANI APARTMENTS, DOOR NO. 40/129A,   EAST COAST ROAD, THIRUVANMIYUR,CHENNAI,Chennai,Tamil Nadu,600041-India",Unlisted,Active,tamil nadu,Indian,85190,"Community, personal and Social Services"
U52240TZ2024PTC031721,VITAL WINGS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,5000000,5000000,06-06-2024,"302-1,Line Road,,New West Street, Gugai,Salem,Salem,Tamil Nadu,636006-India",Unlisted,Active,tamil nadu,Indian,52240,"Transport, storage and Communications"
U52290TN2024PTC172654,SIGIA SHIPPING AND LOGISTIC PRIVATE LIMITED,ROC Chennai,Company limited by guarantee,Non-government company,Private,50000,20000,10-08-2024,"Zafrullah Tower No257,,5th Floor,Angappan Street,Tondiarpet Fort St George,Chennai,Tamil Nadu,600001-India",Unlisted,Active,tamil nadu,Indian,52290,"Transport, storage and Communications"
U63910TN2024PTC171969,THAMRAI TAMIL NEWS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,10000,18-07-2024,"148A,FOURTH MAIN ROAD,,PRAKASH NAGAR, MADHAVARAM,Ambattur,Tiruvallur,Tamil Nadu,600110-India",Unlisted,Active,tamil nadu,Indian,63910,Business Services
U63990TZ2024PTC032200,LETTUCE BRAIN PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,100000,05-08-2024,"43, Kothari Mill Lane,Singanallur, Coimbatore,Coimbatore South,Coimbatore,Tamil Nadu,641015-India",Unlisted,Active,tamil nadu,Indian,63990,Business Services
U63999TN2023PTC162776,TECHNEBULAS SERVICES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,11-08-2023,"No 9A, New No 5/3,,LIC Colony, TMY Link Road,Chennai City Corporation,Chennai,Tamil Nadu,600042-India",Unlisted,Active,tamil nadu,Indian,63999,Business Services
U64203TN2022PTC152914,WATCH WOO PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,09-06-2022,"NO 12,N.NO 29,   JAGANATHAPURAM, 2ND STREET, CHETPET,CHENNAI,Chennai,Tamil Nadu,600031-India",Unlisted,Active,tamil nadu,Indian,64203,"Transport, storage and Communications"
U64990TN2024PTC172437,ALTARIA FINANCE PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,02-08-2024,"HD-002,NO 21/22,ALANDUR,RD,ARULAYIAMMANPET 2ND ST,Chennai City Corporation,Chennai,Tamil Nadu,600032-India",Unlisted,Active,tamil nadu,Indian,64990,Finance
U64990TZ2023PTC029075,ERODE SENTHUR MURUGAN CHIT FUNDS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,1000000,01-08-2023,"088/2,,PERIYAR NAGAR,,Erode,Erode,Tamil Nadu,638001-India",Unlisted,Active,tamil nadu,Indian,64990,Finance
U65110TN2024PTC173113,AMIN IMF PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,1000000,30-08-2024,"New No. 70, Old No. 40,12th Avenue Ashok Nagar,Chennai City Corporation,Chennai,Tamil Nadu,600083-India",Unlisted,Active,tamil nadu,Indian,65110,Insurance
U65999TN2020PTC136618,ROTARY CHIT FUNDS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,2500000,2400000,23-07-2020,"Door No: 6, Plot No:42 ,Amaravathy Nagar Main Road,Arumbakkam,Chennai,Tamil Nadu,600106-India",Unlisted,Active,tamil nadu,Indian,65999,Finance
U72900TN2020PTC137213,IBUSINESSLABS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,19-08-2020,"715A, 7TH FLOOR, SPENCER PLAZA   ANNA SALAI,,CHENNAI,Chennai,Tamil Nadu,600002-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC137479,ELITECAD DESIGN SERVICES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,1000000,27-08-2020,"319/4/1, 1st FLOOR   PONNAGARAM MAIN ROAD,RAJAPALAYAM,Virudhunagar,Tamil Nadu,626108-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021FTC145260,LEDACO INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,subsidiary of company incorporated outside India,Private,1000000,200000,04-08-2021,"25A, SIVASAKTHI NAGAR EXTENSION-4,,RAJAKILPAKKAM,Chennai,Tamil Nadu,600073-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021OPC145080,THANJI LABS (OPC) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,One Person Company,1500000,100000,28-07-2021,"19 Ramakrishna Street, Sowcarpet,,Chennai,Chennai,Tamil Nadu,600001-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC144369,WINS SOFTWARE SYSTEMS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,28-06-2021,"SF NO. 160/1, F1,   VGN MAHALAKSHMI NAGAR, PERUMALAGARAM,CHENNAI,Thiruvallur,Tamil Nadu,600077-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC145124,WEBOIN TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,29-07-2021,"NO 766, (SHAKTI TOWER 1st FLOOR),ANNA SALAI ,MOUNT ROAD , NEAR SPENCER PLAZA,Chennai,Chennai,Tamil Nadu,600002-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2021PTC145649,THOUGHTFLAIR TECHNOLOGY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,300000,23-08-2021,"Rainbow Chelli, Room No.6, 2nd Floor,,Plot No.42, Thirugnanasambandar St, Ram Nagar North,,Saidapet,Kanchipuram,Tamil Nadu,600091-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC152774,ACELERAR IT CONSULTANCY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,01-06-2022,"NEW NO.23, OLD NO.10,SHREYAS,3RD STREET,   PARAMESHWARI NAGAR, AADYAR,,CHENNAI,Chennai,Tamil Nadu,600020-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC153168,GRAMOSOFT PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,1000000,20-06-2022,"57, BALAJI NAGAR   THUNDALAM, THIRUVERKADU,CHENNAI,Chennai,Tamil Nadu,600077-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC153454,WITS ACADEMY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,29-06-2022,"44   PETCHIAMMAN PADIDHURAI,MADURAI,Madurai,Tamil Nadu,625001-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC153775,MAXWHELL BUSINESS SOLUTION PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,11-07-2022,"No. D-41/1, Thillai Nagar,,1-24, 8Th Cross,,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,620018-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC154032,ENTHIRA ENGINEERING SERVICES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,10000,10000,19-07-2022,"Plot No.105 2nd Main Road V.G.P Avenue   Veerabathra Nagar Vengaivasal,Kanchipuram,Kancheepuram,Tamil Nadu,600100-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC154066,DEVZERY TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,500000,20-07-2022,"C2, DR FLATS, BN SALAI   Tnagar,CHENNAI,Chennai,Tamil Nadu,600017-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC154212,GLITZHUB SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,150000,15000,25-07-2022,"3/1998 A ANNAI ANJUGAM   SUBALAKSHMI NAGAR,Kumbakonam,Thanjavur,Tamil Nadu,612001-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2022PTC154644,AUDITCUE TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,127590,18-08-2022,"No. A7-03, 7th Floor, Block-A, IIT Madras Research Park,Kanagam Road, Taramani,Mambalam,Chennai,Tamil Nadu,600113-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TZ2020OPC034347,RETHNA TECHNOLOGIES (OPC) PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,One Person Company,100000,100000,18-08-2020,"8/439, Co operative Colony,   Valparai,,Coimbatore,Coimbatore,Tamil Nadu,642127-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TZ2021OPC036496,ACCURATE MED INFO TECHNOLOGY (OPC) PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,One Person Company,500000,50000,05-07-2021,"10, SASTHRI NAGAR, COIMBATORE SOUTH,COIMBATORE,Coimbatore,Tamil Nadu,641016-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TZ2021PTC028116,CREDIT HIVE TECHNOLOGIES PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,100000,29-07-2021,"NO. 289/1,2 DR. NANJAPPA ROAD,COIMBATORE,Coimbatore,Tamil Nadu,641018-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TZ2021PTC036457,D TURK OUTSOURCING PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000,100000,28-06-2021,"NO. 150-4B1, MORANAPALLI VILLAGE   NEAR BY RUNAGIRI LAYOUT, PARANDAPALLI PO,HOSUR,Krishnagiri,Tamil Nadu,635109-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TZ2021PTC036598,PERPILOT TECHNOLOGIES PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000,100000,19-07-2021,"3G-1, Krishna Kamalam Appartment,   Venkatasamy Road East,  R.S Puram,Coimbatore,Coimbatore,Tamil Nadu,641002-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TZ2022PTC039198,ECLOUDS GLOBAL CONSULTING TECHNOLOGY SOLUTIONS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,600000,16-06-2022,"NO.2/428 A4, TEACHERS COLONY,   CHINNIYAMPALAYAM,,SULUR,Coimbatore,Tamil Nadu,641062-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TZ2022PTC039596,REGULUS SOFT SOLUTION PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,100000,01-08-2022,"43A, VADAKKU THOTTAM PAKUTHI   IDIGARAI VILLAGE,COIMBATORE,Coimbatore,Tamil Nadu,641022-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U73100TN2022NPL153347,ITNT FOUNDATION,ROC Chennai,Company limited by guarantee,State government company,Private,0,0,24-06-2022,"SIR CV. RAMAN BLOCK, 2ND & 3RD FLOOR,   ANNA UNIVERSITY, SARDAR PATEL ROAD,,CHENNAI,Chennai,Tamil Nadu,600025-India",Unlisted,Active,tamil nadu,Indian,73100,"Community, personal and Social Services"
U01100TN2020PTC137414,200BEES FARM HARVESTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,300000,26-08-2020,"NO.3, 2TH CROSS STREET,   GANDHI NAGAR,,WALAJAPET,Vellore,Tamil Nadu,632513-India",Unlisted,Active,tamil nadu,Indian,1100,Agriculture and Allied Activities
U45400TN2021PTC143899,SHRAS INFRA PROJECTS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,03-06-2021,"JAYARAMS APARTMENTS, G-1 OLD NO. 8&9,NEW   NO.7, BARODA IIIRD STREET,WEST MAMBALAM,CHENNAI,Chennai,Tamil Nadu,600033-India",Unlisted,Active,tamil nadu,Indian,45400,Construction
U45400TZ2021PTC036572,ELUMALAIYAAN VENTURES PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,775000,14-07-2021,"1006, 2nd Floor,Ellis Sathiram Road,Trichy Main Road,Villupuram,Villupuram,Tamil Nadu,605602-India",Unlisted,Active,tamil nadu,Indian,45400,Construction
U45500TN2020PLC136996,VANDRA INFRA PROJECTS LIMITED,ROC Chennai,Company limited by shares,Non-government company,Public,100000000,100000000,08-08-2020,"Birchwood, Flat No. 2501 5/63,   Rajiv Gandhi Salai, Egattur,Egattur,Kancheepuram,Tamil Nadu,603103-India",Unlisted,Amalgamated,tamil nadu,Indian,45500,Construction
U45500TN2022PTC153952,SUN-INFRAA TRENDS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,20000000,13500000,18-07-2022,"6/497/3   MADURAI ROAD, NGO NAGAR WEST,VIRUDHUNAGAR,Virudhunagar,Tamil Nadu,626001-India",Unlisted,Active,tamil nadu,Indian,45500,Construction
U15122TN2023PTC162372,3NITY CRYSTAL MULTILAYER MANUFACTURING PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,1500000,28-07-2023,"SF NO. 311/4, 3116,359/6,,ILUPPUR ROAD,Tiruvallur,Tiruvallur,Tamil Nadu,602025-India",Unlisted,Active,tamil nadu,Indian,15122,Manufacturing (Leather and products thereof)
U46103TN2024OPC172041,NOVA'S ARK EXPORT AND IMPORT (OPC) PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,One Person Company,1000000,100000,21-07-2024,"5-02, NORTH STREET,,Agastheeswaram,Kanyakumari,Tamil Nadu,629001-India",Unlisted,Active,tamil nadu,Indian,46103,Trading
U37200TZ2020PTC034037,SAI METAL RECYCLING INDIA PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1000000,100000,08-07-2020,"NO. 51-D, FIRST FLOOR, INDRA NAGAR,   RATHINAPURI,COIMBATORE,Coimbatore,Tamil Nadu,641027-India",Unlisted,Strike Off,tamil nadu,Indian,37200,Manufacturing (Others)
U40106TN2020PTC136295,SUNEDISON ROOFTOP SOLAR SPV 6 PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,10000000,1000000,10-07-2020,"Ground Floor, Bascon Futura SV IT Park, Old No:56L   New No: 10/1, Venkatanarayana Road, T Na,gar,Chennai,Chennai,Tamil Nadu,600017-India",Unlisted,Strike Off,tamil nadu,Indian,40106,"Electricity, Gas and Water companies"
U70109TN2020PTC135747,JPSAHANA BUILDERS AND PROMOTERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,10000,12-06-2020,"DOOR NO.2/200-1   PILLAIYARKOIL STREET 2ND MAIN ROAD,MADURAI,Madurai,Tamil Nadu,625020-India",Unlisted,Strike Off,tamil nadu,Indian,70109,Real Estate and Renting
U70109TN2020PTC136761,BZA PROMOTERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1200000,200000,29-07-2020,"72   THANIKACHALAM NAGAR,CHENNAI,Chennai,Tamil Nadu,600110-India",Unlisted,Active,tamil nadu,Indian,70109,Real Estate and Renting
U70109TN2021PTC144510,M.NAGARAJAN PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,05-07-2021,"S.F.NO.147 TRICHY ROAD,   TIRUGOKARNAM POST,PUDUKKOTTAI,Pudukkottai,Tamil Nadu,622002-India",Unlisted,Active,tamil nadu,Indian,70109,Real Estate and Renting
U70109TN2021PTC145489,CHERRY HOUSING & INFRA PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,14-08-2021,"5/12, Sivasailam Street   T Nagar,Chennai,Chennai,Tamil Nadu,600017-India",Unlisted,Active,tamil nadu,Indian,70109,Real Estate and Renting
U70109TN2022FTC154346,JAK ENGINEERING & CONSTRUCTION INDIA PRIVATE LIMITED,ROC Chennai,Company limited by shares,subsidiary of company incorporated outside India,Private,1500000,100000,01-08-2022,"PLOT NO. 255, 1st STREET, R.K.R. NAGAR   KOLATHUR,CHENNAI,Thiruvallur,Tamil Nadu,600099-India",Unlisted,Active,tamil nadu,Indian,70109,Real Estate and Renting
U70109TN2022PTC153243,KUVIYAM INFRA DEVELOPERS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,22-06-2022,"No.14, Gandhiji street, Malayappa nagar   Ariyamangalam,Trichy,Tiruchirappalli,Tamil Nadu,620010-India",Unlisted,Active,tamil nadu,Indian,70109,Real Estate and Renting
U70109TN2022PTC154127,LIGHT UP ENTERPRISES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,2500000,530000,21-07-2022,"No.21/2A, 6th Street, R.V.Nagar   Anna Nagar East,Chennai,Chennai,Tamil Nadu,600102-India",Unlisted,Active,tamil nadu,Indian,70109,Real Estate and Renting
U70109TN2022PTC154533,VEEBROS GLOBAL PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,11-08-2022,"NO 89/54, AG BLOCK 3rd STREET RIVER VIEW COLONY   ANNA NAGAR,CHENNAI,Chennai,Tamil Nadu,600040-India",Unlisted,Active,tamil nadu,Indian,70109,Real Estate and Renting
U70109TZ2022PTC039185,CRECENDO TOWNSHIPS PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,100000,100000,16-06-2022,"54, METTUPALAYAM ROAD   GN.MILLS POST,COIMBATORE,Coimbatore,Tamil Nadu,641029-India",Unlisted,Active,tamil nadu,Indian,70109,Real Estate and Renting
U24290TN2022PTC153574,QUARKS GREEN ENERGY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,01-07-2022,"1980,   Sakkanaicken Street,Thanjavur,Thanjavur,Tamil Nadu,613009-India",Unlisted,Active,tamil nadu,Indian,24290,"Manufacturing (Metals and Chemicals, and products thereof)"
U24290TN2022PTC153577,GOWRANG HERBACEUTICALS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,100000,04-07-2022,"DO. No. 7/137/4, Ayakalavilai,,Kaithapuram,Kanyakumari,Tamil Nadu,629161-India",Unlisted,Active,tamil nadu,Indian,24290,"Manufacturing (Metals and Chemicals, and products thereof)"
U24310TZ2024PTC031958,KASTMAN FOUNDRY PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,5000000,5000000,08-07-2024,"SFN 652/4A2A Pollachi Rd,Kurichi Village,Coimbatore South,Coimbatore,Tamil Nadu,641021-India",Unlisted,Active,tamil nadu,Indian,24310,"Manufacturing (Metals and Chemicals, and products thereof)"
U24319TZ2023PTC029156,SAKTHI AUTOCAST PRIVATE LIMITED,ROC Coimbatore,Company limited by shares,Non-government company,Private,1500000,100000,10-08-2023,"No. 211/1, Idigarai Road,NGGO Colony,Coimbatore North,Coimbatore,Tamil Nadu,641022-India",Unlisted,Active,tamil nadu,Indian,24319,"Manufacturing (Metals and Chemicals, and products thereof)"
U52291TN2024PTC173159,INSTAAFLY GLOBAL PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,31-08-2024,"3rd Floor, Balaji Tower,Seerangapalayam,Salem,Salem,Tamil Nadu,636007-India",Unlisted,Active,tamil nadu,Indian,52291,"Transport, storage and Communications"
U72900TN2020PLC136420,SIFY DIGITAL SERVICES LIMITED,ROC Chennai,Company limited by shares,Non-government company,Public,3000000000,2624921240,16-07-2020,"2nd Floor, TIDEL Park   No 4 Rajiv Gandhi Salai, Taramani,Chennai,Chennai,Tamil Nadu,600113-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC135636,REFER2EARN BUSINESS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,1000000,07-06-2020,"NO.28, S.S NAGAR   SM POST, THIRUMULLAIVOYAL,CHENNAI,Thiruvallur,Tamil Nadu,600062-India",Unlisted,Strike Off,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC135638,SOFTEPIC TECHNOLOGY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,1000000,07-06-2020,"416/3,VADIVEL NAGAR BUSSTOP   ERODE MAIN ROAD,NEAR AASAI TEXTILE,,KARUR,Karur,Tamil Nadu,639002-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC135651,MELKOTE TECHSOL PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1500000,10000,08-06-2020,"32/60, PALANIMALAI NAGAR THANTHANKUPPAM   200 FEET ROAD,VILLIVAKKAM,CHENNAI,Chennai,Tamil Nadu,600049-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC135693,VISHWAM TECH SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,100000,09-06-2020,"1/130- 38 Vasan Valley   Malliam pathu trichy,Tiruchirapalli,Tiruchirappalli,Tamil Nadu,620102-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC136000,GURU BUSINESS SOLUTIONS PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,1000000,10000,27-06-2020,"Door No. 1018, New No. 84   I block, 6th Avenue, Anna Nagar,Chennai,Chennai,Tamil Nadu,600040-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC136074,AATHIRAI TECHNOLOGIES PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,30-06-2020,"3/326,Radha Nagar ,NGO Colony   Nagamalai,Pudukottai,Madurai,Tamil Nadu,625019-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
U72900TN2020PTC136196,COGNIOT TECHNOLOGY PRIVATE LIMITED,ROC Chennai,Company limited by shares,Non-government company,Private,100000,100000,05-07-2020,"II FLOOR, 533/3, Balaji Nagar,   Alampatti Post,,KOVILPATTI,Thoothukudi,Tamil Nadu,628503-India",Unlisted,Active,tamil nadu,Indian,72900,Business Services
